created_at,user_id,username,name,place,tweet,language,replies_count,hashtags,sentiment
2021-04-27 13:39:41 UTC,1509442818,guwahatiplus,G Plus,,#Assam government has issued new guidelines for inter / intra-state travel.   #COVID19 #CovidIndia #CoronavirusIndia #Corona2ndWave  https://t.co/oIm7ZBtAYu,en,0,"['assam', 'covid19', 'covidindia', 'coronavirusindia', 'corona2ndwave']",NEGATIVE
2021-04-27 13:38:09 UTC,22793955,indiacom,India.com,,This is incredible! ‘Virafin’ is considered successful in the treatment of Covid patients. #virafin #CovidIndia #covidpatients    https://t.co/b6ql0oVkLa,en,0,"['virafin', 'covidindia', 'covidpatients']",POSITIVE
2021-04-27 13:36:46 UTC,18860860,khaleejtimes,Khaleej Times,,"#BREAKING: Iran fears South African, Indian #Covid19 variants as daily deaths hit record    #IndiaFightsCOVID19 #CovidIndia   https://t.co/UdaLYnccQ8",en,0,"['breaking', 'covid19', 'indiafightscovid19', 'covidindia']",NEGATIVE
2021-04-27 13:36:07 UTC,979273137136300032,indiaaheadnews,India Ahead News,,"#COVID19: The #SecondWave Is A Devastating Tragedy That We Should Never Forget, writes Amit Goel  #CoronavirusIndia #Corona2ndWave #CovidIndia    https://t.co/HTQP3GTnby",en,1,"['covid19', 'secondwave', 'coronavirusindia', 'corona2ndwave', 'covidindia']",NEGATIVE
2021-04-27 13:33:16 UTC,17710740,dna,DNA,,"#IPL2021: After #PatCummins, former Australian fast bowler #BrettLee donates for oxygen supplies in India  #IPL #COVIDEmergency2021 #CovidIndia #OxygenShortage #NewZeeDigital   @BrettLee_58    https://t.co/pHXLOyff8l",en,0,"['ipl2021', 'patcummins', 'brettlee', 'ipl', 'covidemergency2021', 'covidindia', 'oxygenshortage', 'newzeedigital']",NEGATIVE
2021-04-27 13:32:21 UTC,67577895,barandbench,Bar & Bench,,"We have not made any request for 5-star COVID facility, all we want is hospitalisation: Delhi High Court   report by @aditi2118  #DelhiHighCourt #CovidIndia   https://t.co/EgeFCbjOSa",en,37,"['delhihighcourt', 'covidindia']",NEGATIVE
2021-04-27 13:31:09 UTC,19897138,indiatoday,IndiaToday,,"In highest single-day spike in mortality, UP reports 265 deaths  LIVE Updates:  https://t.co/n5yKA9DW28   #UttarPradesh #coronavirus #ITCard #CovidIndia  https://t.co/20XuaTTdk6",en,1,"['uttarpradesh', 'coronavirus', 'itcard', 'covidindia']",NEGATIVE
2021-04-27 13:31:07 UTC,13116802,kaaashif,کاشف الہدیٰ,,Idiots incharge of a billion people. #CovidIndia,en,2,['covidindia'],NEGATIVE
2021-04-27 13:30:34 UTC,123171317,navbharattimes,NBT Hindi News,,CDS रावत ने अपने संदेश में कहा कि इस परिस्थिति में समय पर मदद बेहद जरूरी है... #CoronavirusIndia #CovidIndia   https://t.co/tZp61XvZKT,hi,1,"['coronavirusindia', 'covidindia']",NEGATIVE
2021-04-27 13:29:31 UTC,11587032,emercostello,Emer Costello,,Really important cause #CovidIndia being promoted by my neighbour @VishGain who is now donating  savings for a visit home to @GiveIndia,en,1,['covidindia'],POSITIVE
2021-04-27 13:24:21 UTC,79569980,mirakamdar,Mira Kamdar,,A complete horror. #CovidIndia,es,1,['covidindia'],NEGATIVE
2021-04-27 13:20:48 UTC,70121052,milaapdotorg,Milaap,,We need your support to save the lives of our fellow citizens! HERE IS A LIST OF CAMPAIGNS THAT ARE IN NEED OF URGENT COVID TREATMENT! Share as much as you can.   https://t.co/ROFE4A0CYb  #COVID19 #Milaap #CovidIndia,en,1,"['covid19', 'milaap', 'covidindia']",NEGATIVE
2021-04-27 13:17:11 UTC,1029000112629067776,bihartakchannel,Bihar Tak,,कोरोना पर अफवाह नहीं  मिलेगी सही जानकारी आपको भी चाहिए डॉक्टरी सलाह तो शाम 7 बजे जुड़िए बिहार तक के फेसबुक पेज पर  👇  https://t.co/bS5bHx0raS… #Live कमेंट कर के पूछिए अपने सवाल डॉक्टर दिवाकर तेजस्वी देंगे जवाब #CovidIndia  @Diwakartejaswi  @Sukanya_Anchor  https://t.co/CDtYiYhkUo,hi,0,"['live', 'covidindia']",NEGATIVE
2021-04-27 13:13:58 UTC,22793955,indiacom,India.com,,"""There is a shortage of doctors, there is a shortage of staff. Everything is good on paper, but the fact is that there is shortage, said the Allahabad HC to UP govt. #lockdown #allahabadhighcourt #UttarPradesh #CovidIndia #COVID19     https://t.co/k1MAL9rHhQ",en,0,"['lockdown', 'allahabadhighcourt', 'uttarpradesh', 'covidindia', 'covid19']",NEGATIVE
2021-04-27 13:10:05 UTC,295693924,fpjindia,Free Press Journal,,Centre submits 200-page affidavit on national COVID-19 plan to Supreme Court  #SupremeCourt #India #Covid19 #Covid19India #CoronaVaccine #Coronavirus #CovidIndia #CoronavirusPandemic #Covid    https://t.co/ObWDA3dvGe,en,0,"['supremecourt', 'india', 'covid19', 'covid19india', 'coronavaccine', 'coronavirus', 'covidindia', 'coronaviruspandemic', 'covid']",NEGATIVE
2021-04-27 13:06:03 UTC,17710740,dna,DNA,,Shocking! Bodies of 22 #COVID19 fatalities stuffed into a one ambulance in #Maharashtra  #COVID19India #CovidIndia #COVIDEmergency2021 #COVID2ndWave #NewZeeDigital    https://t.co/4OeuRuxZ3V,en,3,"['covid19', 'maharashtra', 'covid19india', 'covidindia', 'covidemergency2021', 'covid2ndwave', 'newzeedigital']",NEGATIVE
2021-04-27 13:04:43 UTC,145540592,tv9kannada,TV9 Kannada,,ಆಸ್ಪತ್ರೆಗಳಲ್ಲಿ ಸೋಂಕಿತರಿಗೆ ಬೆಡ್‌ಗಳು ಸಿಗ್ತಿಲ್ಲ. ಆರೋಗ್ಯ ಸಚಿವರ ಮಾತನ್ನು ಸಿಎಂ ಯಡಿಯೂರಪ್ಪ ಕೇಳಿಲ್ಲ   https://t.co/IT3y2c4Xcr  #siddaramaiah  #CovidIndia  #COVIDEmergency2021   #KarnatakaFightsCorona  #NarendraModi,kn,1,"['siddaramaiah', 'covidindia', 'covidemergency2021', 'karnatakafightscorona', 'narendramodi']",NEGATIVE
2021-04-27 13:03:13 UTC,67577895,barandbench,Bar & Bench,,"""Don't want any receiver to travel, visit other locations:"" Bombay High Court defers appointment of court receiver in view of COVID-19  report by @Neha_Jozie  #BombayHighCourt #CovidIndia   https://t.co/cZ7WbZC7z4",en,0,"['bombayhighcourt', 'covidindia']",NEGATIVE
2021-04-27 13:01:23 UTC,16579578,youthkiawaaz,Youth Ki Awaaz,,"""I know people who refrain from wearing a mask and then I see doctors who wear tedious PPE kits for 7-8 hours a day,"" writes YKA user Ashish Kumar Singh. #CovidIndia  https://t.co/bABj8JfHKS",en,0,['covidindia'],NEGATIVE
2021-04-27 12:59:03 UTC,45840503,cityam,City A.M.,,Mortuaries in India overwhelmed as desperate relatives plead for oxygen outside hospitals   Indian families ferry people sick with #Covid from hospital to hospital in search of treatment  https://t.co/mCS6IYJv7j #CovidIndia #Covid19 #CoronavirusIndia #COVID19India #Covid #India  https://t.co/iejA1YOrHd,en,2,"['covid', 'covidindia', 'covid19', 'coronavirusindia', 'covid19india', 'covid', 'india']",NEGATIVE
2021-04-27 12:58:42 UTC,17710740,dna,DNA,,Travelling to these states? Read #COVID19 restrictions first  #COVIDEmergency2021 #COVID2ndWave #CovidIndia #NewZeeDigital    https://t.co/mbu20LSG0u,en,1,"['covid19', 'covidemergency2021', 'covid2ndwave', 'covidindia', 'newzeedigital']",NEGATIVE
2021-04-27 12:54:14 UTC,943349784152289280,zeeupuk,Zee Uttar Pradesh Uttarakhand,,"Immunity Booster होता है गिलोय, जानें इसके 5 फायदे #NewZeeDigital #CovidIndia   https://t.co/cEFC8zg2se",hi,0,"['newzeedigital', 'covidindia']",NEGATIVE
2021-04-27 12:50:35 UTC,3198991,nextbigwhat,NextBigWhat,,What is oxygen saturation level? Here's what you need to know!  #COVID19 #Covid19IndiaHelp #COVIDー19 #Corona2ndWave #CovidIndia #Pandemic #OxygenEmergency #OxygenCylinders #OxygenShortage    https://t.co/Bl8pUCG2RA,en,0,"['covid19', 'covid19indiahelp', 'covidー19', 'corona2ndwave', 'covidindia', 'pandemic', 'oxygenemergency', 'oxygencylinders', 'oxygenshortage']",NEGATIVE
2021-04-27 12:47:55 UTC,1509442818,guwahatiplus,G Plus,,Students in #Kerala were allowed to appear for exams in separate classrooms despite testing positive for #COVID19.  #CovidIndia #Corona2ndWave #CovidIndia    Read more:  https://t.co/iRaNbv9Pcw  https://t.co/MHZseinSAY,en,2,"['kerala', 'covid19', 'covidindia', 'corona2ndwave', 'covidindia']",NEGATIVE
2021-04-27 12:39:02 UTC,2441854915,sanju_verma_,Sanju Verma,,".@ArvindKejriwal has been scathingly reprimanded,in no uncertain terms,by Court,for failing miserably in his responsibility towards citizens of Delhi  Stony silence from usual cabal in MSM,who are crushed under the weight of Kejriwal's juvenile ads? #IndiaFightsCorona #CovidIndia  https://t.co/fV9BGSyvhm",en,6,"['indiafightscorona', 'covidindia']",NEGATIVE
2021-04-27 12:38:51 UTC,17128975,cnnindonesia,CNN Indonesia,,Ambulans Jadi Saksi Bisu Keganasan Lonjakan Kasus Covid India  https://t.co/BUX8xqmRxt,in,2,[],NEGATIVE
2021-04-27 12:37:06 UTC,123171317,navbharattimes,NBT Hindi News,,"18 घंटे ऐम्बुलेंस चला हो गया था डिप्रेश, यूं PPE किट में डांस करने लगा ड्राइवर.... #CoronavirusIndia #CovidIndia   https://t.co/iXKRzupMrv",hi,0,"['coronavirusindia', 'covidindia']",NEGATIVE
2021-04-27 12:36:02 UTC,943349784152289280,zeeupuk,Zee Uttar Pradesh Uttarakhand,,उत्तराखंड की आवाज़  LIVE | कोरोना काल में महंगाई को करंट #NewZeeDigital #Uttrakhand #CovidIndia   Watch Facebook Live 👇👇  https://t.co/1ErZauXXju,hi,0,"['newzeedigital', 'uttrakhand', 'covidindia']",NEGATIVE
2021-04-27 12:34:42 UTC,18860860,khaleejtimes,Khaleej Times,,"[#BREAKING] Covid-19: Philippines, Combodia ban travellers from #India  #COVID19India #CovidIndia   https://t.co/EuqT6ogKNL",en,0,"['breaking', 'india', 'covid19india', 'covidindia']",NEGATIVE
2021-04-27 12:34:05 UTC,145596606,ajesh_ashok,Ajesh,,"Guys, vaccination is the only way to end this pandemic. We’ve suffered enough &amp; my heart bleeds when I see some videos online. Do not take this lightly! Please please get vaccinated. I’m taking my second shot in the next 10 days. 🙏🏼🙏🏼🙏🏼 #CoronavirusIndia #CovidIndia #vaccination",en,3,"['coronavirusindia', 'covidindia', 'vaccination']",NEGATIVE
2021-04-27 12:32:21 UTC,18860860,khaleejtimes,Khaleej Times,,"#CovidIndia crisis: 18 countries that have imposed travel bans, suspensions  Three more countries impose travel ban on Tuesday. #COVID19 #IndiaFightsBack   https://t.co/6DecqOofko",en,4,"['covidindia', 'covid19', 'indiafightsback']",NEGATIVE
2021-04-27 12:30:03 UTC,123171317,navbharattimes,NBT Hindi News,,यूपी के डेप्‍युटी सीएम डॉ दिनेश शर्मा का होम आइसोलेशन के दौरान ही ट्रीटमेंट चल रहा था... #CoronavirusIndia #CovidIndia   https://t.co/DJWzHS52Yr,hi,1,"['coronavirusindia', 'covidindia']",NEGATIVE
2021-04-27 12:26:32 UTC,1295790336468381696,tezchannel,TezTV,,#Agra के पारस अस्पताल में तो 8 मरीजों की ऑक्सीजन की किल्लत के चलते मौत हो गई। कई निजी अस्पतालों ने अपने दरवाजों पर बेड की अनुपलब्धता के पोस्टर लगा दिए हैं। वहीं कई अस्पतालों ने नोटिस चस्पा करके कह दिया है कि ऑक्सीजन नहीं है।  #OxygenShortage #UttarPradesh #CovidIndia  https://t.co/YL9OYHJHLk,hi,1,"['agra', 'oxygenshortage', 'uttarpradesh', 'covidindia']",NEGATIVE
2021-04-27 12:25:13 UTC,421701259,gaonconnection,GaonConnection,,"कोरोना की दूसरी लहर के बीच वायरस संक्रमण के विभिन्न स्वरूपों को लेकर आईआईटी, मद्रास के शोधकर्ताओं ने रिसर्च में कई महत्वपूर्ण जानकारियां जुटाईं हैं। @iitmadras #CovidIndia #CoronaPandemic   https://t.co/KP1ygZmXDs",hi,0,"['covidindia', 'coronapandemic']",NEGATIVE
2021-04-27 12:25:09 UTC,123171317,navbharattimes,NBT Hindi News,,"महाराष्ट्र के इन 4 मुस्लिम युवकों को सलाम, 800 हिंदुओं का किया अंतिम संस्कार #CoronavirusIndia #CovidIndia    https://t.co/2rKcdwdJrF",hi,4,"['coronavirusindia', 'covidindia']",NEGATIVE
2021-04-27 12:21:19 UTC,127863830,talktosanjai,P. R. SANJAI,,"This is scary!! Kerala reports massive 32,819 new #COVID19 cases; 32 deaths in the last 24 hrs; active cases 2,47,181, toll 5,170;  1,41,199 samples in last 24 hrs; test +ve rates at 23.24   #Kerala #CovidIndia",en,1,"['covid19', 'kerala', 'covidindia']",NEGATIVE
2021-04-27 12:16:08 UTC,943349784152289280,zeeupuk,Zee Uttar Pradesh Uttarakhand,,"UP Corona Update: यूपी में 3 लाख से ज्यादा लोग कोरोना संक्रमित, जानें पिछले 24 घंटे में कितने केस आए सामने #CovidIndia   https://t.co/12LFA82glO",hi,0,['covidindia'],NEGATIVE
2021-04-27 12:12:27 UTC,17710740,dna,DNA,,"On #SundarPichai's #COVID19 relief tweet, man requests help from #Google CEO to 'reset Gmail password'  #COVID #CovidIndia #Covid19India #NewZeeDigital    https://t.co/RREotsiwco",en,2,"['sundarpichai', 'covid19', 'google', 'covid', 'covidindia', 'covid19india', 'newzeedigital']",NEGATIVE
2021-04-27 12:10:06 UTC,2920575439,pramdas_tnie,Raam Das,,"Kerala records the highest single-day Covid spike, with 32,189 tests positive.  Deaths: 32 Samples Tested: 1,41,199 Active cases: 2,47,181  @NewIndianXpress  #CovidIndia #COVIDEmergency2021",en,2,"['covidindia', 'covidemergency2021']",NEGATIVE
2021-04-27 12:09:29 UTC,123171317,navbharattimes,NBT Hindi News,,"Ruchi Khandelwal Viral Video: फेफड़ों में 85% इन्फेक्शन था, पर नहीं हारी हिम्मत, ये बेटी कोरोना से लड़ना सिखा रही  #CoronavirusIndia #CovidIndia    https://t.co/ivqi4JjoVH via @NavbharatTimes",hi,2,"['coronavirusindia', 'covidindia']",NEGATIVE
2021-04-27 12:06:47 UTC,1295790336468381696,tezchannel,TezTV,,फ्रांस के राष्ट्रपति @EmmanuelMacron ने फेसबुक पर खास संदेश लिखकर भारत का हौसला बढ़ाने की कोशिश की है और साथ ही मदद मुहैया कराये जाने की बात कही है।  #CovidIndia #IndiaFightsCorona  https://t.co/sk43pk94vA,hi,0,"['covidindia', 'indiafightscorona']",NEGATIVE
2021-04-27 12:03:42 UTC,4057311554,thelallantop,The Lallantop,,1 मई से #Coronavirus #Vaccine लगवाने के लिए 18 साल या उससे ज्यादा उम्र के लोग भी हकदार होंगे.  इस प्रक्रिया के लिए रजिस्ट्रेशन 28 अप्रैल यानी आज 27 अप्रैल की रात 12 बजे के बाद शुरू हो जाएगा. #CoronavirusIndia #Covid19IndiaHelp #vaccination #CovidIndia   https://t.co/i9Iy7BUQaj,hi,1,"['coronavirus', 'vaccine', 'coronavirusindia', 'covid19indiahelp', 'vaccination', 'covidindia']",NEGATIVE
2021-04-27 12:00:45 UTC,102391534,khalsa_aid,Khalsa Aid,,India Covid Crises   Our volunteers distributing Oxygen Concentrators in #Delhi    #CovidIndia #covid_19 #IndiaFightsCorona  https://t.co/cInkmsPNIi,en,13,"['delhi', 'covidindia', 'covid_19', 'indiafightscorona']",NEGATIVE
2021-04-27 11:56:18 UTC,4763942892,kumarirukshmani,Rukshmanii kumari,,Arrogant Modi-Shah Regime Dismissed Scientific Warnings! #COVIDEmergency2021 #CovidIndia  https://t.co/1Sfiboc7ss,en,7,"['covidemergency2021', 'covidindia']",NEGATIVE
2021-04-27 11:54:46 UTC,171880832,mataonline,Maharashtra Times,,भारतातील कोविड चाचणी विश्वासार्ह नाही;  'या' देशाने उपस्थित केले प्रश्न   https://t.co/N3R82B4PMJ #CovidIndia #CovidTesting #CoronaVirusUpdates #Coronavirus,mr,0,"['covidindia', 'covidtesting', 'coronavirusupdates', 'coronavirus']",NEGATIVE
